molecule_idx,position,category,mode,gt_token_id,top1_pred_id,top1_correct,p_gt,entropy,ring_count_of_molecule,ring_bin
334,29,atom,mode1,17,17,1,0.9950000047683716,0.03243320807814598,2,1-2
334,31,atom,mode1,3,3,1,0.9999837875366211,0.00023008778225630522,2,1-2
334,15,ring_count,mode1,7,7,1,0.9991511106491089,0.00809000339359045,2,1-2
334,23,ring_count,mode1,3,3,1,0.9999661445617676,0.000440597883425653,2,1-2
334,35,ring_count,mode1,20,20,1,0.9997913241386414,0.0023055248893797398,2,1-2
334,43,ring_count,mode1,5,5,1,0.9999468326568604,0.0006111201946623623,2,1-2
334,44,ring_count,mode1,6,6,1,0.9825656414031982,0.09876373410224915,2,1-2
334,2,branch_opener,mode1,6,6,1,0.9999426603317261,0.0007391893886961043,2,1-2
334,8,branch_opener,mode1,6,6,1,0.9992849230766296,0.006890394259244204,2,1-2
334,13,branch_opener,mode1,11,11,1,0.9999651908874512,0.0004334416298661381,2,1-2
334,15,branch_opener,mode1,7,7,1,0.9991511106491089,0.00809000339359045,2,1-2
334,21,branch_opener,mode1,6,6,1,0.9999488592147827,0.0006716503412462771,2,1-2
334,26,branch_opener,mode1,6,6,1,0.9999953508377075,7.060758798616007e-05,2,1-2
334,30,branch_opener,mode1,6,6,1,0.9999908208847046,0.00012677059567067772,2,1-2
334,35,branch_opener,mode1,20,20,1,0.9997913241386414,0.0023055248893797398,2,1-2
334,38,branch_opener,mode1,6,6,1,0.9999954700469971,7.230464689200744e-05,2,1-2
334,44,branch_opener,mode1,6,6,1,0.9825656414031982,0.09876373410224915,2,1-2
334,16,atom,mode2,3,3,1,0.9998570680618286,0.0016233640490099788,2,1-2
334,29,atom,mode2,17,17,1,0.9952231049537659,0.03132817521691322,2,1-2
334,31,atom,mode2,3,3,1,0.999984622001648,0.00022325952886603773,2,1-2
334,15,ring_count,mode2,7,7,1,0.9988670349121094,0.010474509559571743,2,1-2
334,23,ring_count,mode2,3,3,1,0.9999241828918457,0.0008978128898888826,2,1-2
334,35,ring_count,mode2,20,20,1,0.9997188448905945,0.002990464912727475,2,1-2
334,43,ring_count,mode2,5,5,1,0.9999592304229736,0.000481002643937245,2,1-2
334,44,ring_count,mode2,6,6,1,0.9855949878692627,0.08895786106586456,2,1-2
334,2,branch_opener,mode2,6,6,1,0.9999476671218872,0.0006814611260779202,2,1-2
334,8,branch_opener,mode2,6,6,1,0.9997997879981995,0.0022122692316770554,2,1-2
334,13,branch_opener,mode2,11,11,1,0.9998393058776855,0.0017075182404369116,2,1-2
334,15,branch_opener,mode2,7,7,1,0.9982409477233887,0.015175677835941315,2,1-2
334,21,branch_opener,mode2,6,6,1,0.9999504089355469,0.0006483104662038386,2,1-2
334,26,branch_opener,mode2,6,6,1,0.9999914169311523,0.0001244570448761806,2,1-2
334,30,branch_opener,mode2,6,6,1,0.9999839067459106,0.000210359095945023,2,1-2
334,35,branch_opener,mode2,20,20,1,0.9996587038040161,0.0036793467588722706,2,1-2
334,38,branch_opener,mode2,6,6,1,0.9999891519546509,0.00015997581067495048,2,1-2
334,44,branch_opener,mode2,6,6,1,0.9907113909721375,0.06052076816558838,2,1-2
335,4,atom,mode1,3,3,1,0.9766269326210022,0.1321319341659546,1,1-2
335,9,atom,mode1,14,4,0,0.14248065650463104,1.3495525121688843,1,1-2
335,13,atom,mode1,21,21,1,0.8389205932617188,0.6502944827079773,1,1-2
335,20,ring_count,mode1,15,15,1,0.7350773215293884,0.6400116086006165,1,1-2
335,11,branch_opener,mode1,6,6,1,0.9997790455818176,0.0022785754408687353,1,1-2
335,15,branch_opener,mode1,6,6,1,0.999942421913147,0.0007111221784725785,1,1-2
335,20,branch_opener,mode1,15,15,1,0.7350773215293884,0.6400116086006165,1,1-2
335,4,atom,mode2,3,3,1,0.9711829423904419,0.15732485055923462,1,1-2
335,9,atom,mode2,14,14,1,0.33918309211730957,1.6927878856658936,1,1-2
335,13,atom,mode2,21,21,1,0.9181272387504578,0.3908631205558777,1,1-2
335,20,ring_count,mode2,15,15,1,0.7350773215293884,0.6400116086006165,1,1-2
335,11,branch_opener,mode2,6,6,1,0.9993984699249268,0.005772308446466923,1,1-2
335,15,branch_opener,mode2,6,6,1,0.9998501539230347,0.001651098718866706,1,1-2
335,20,branch_opener,mode2,15,15,1,0.5606628060340881,0.791568398475647,1,1-2
336,5,atom,mode1,3,3,1,0.999672532081604,0.003295780625194311,1,1-2
336,13,atom,mode1,3,3,1,0.9998838901519775,0.0014089604374021292,1,1-2
336,29,atom,mode1,26,26,1,0.9530407190322876,0.2033950239419937,1,1-2
336,33,ring_count,mode1,15,15,1,0.9980637431144714,0.015340768732130527,1,1-2
336,2,branch_opener,mode1,6,6,1,0.9999845027923584,0.00021557357104029506,1,1-2
336,27,branch_opener,mode1,6,6,1,0.9999839067459106,0.00023518651141785085,1,1-2
336,33,branch_opener,mode1,15,15,1,0.9980637431144714,0.015340768732130527,1,1-2
336,5,atom,mode2,3,3,1,0.9996410608291626,0.0035586494486778975,1,1-2
336,13,atom,mode2,3,3,1,0.9999072551727295,0.0011495314538478851,1,1-2
336,29,atom,mode2,26,26,1,0.9569941759109497,0.19002586603164673,1,1-2
336,33,ring_count,mode2,15,15,1,0.9980637431144714,0.015340768732130527,1,1-2
336,2,branch_opener,mode2,6,6,1,0.9999831914901733,0.00023239516303874552,1,1-2
336,27,branch_opener,mode2,6,6,1,0.9999908208847046,0.00013733768719248474,1,1-2
336,33,branch_opener,mode2,15,15,1,0.9952064156532288,0.03262566030025482,1,1-2
337,0,atom,mode1,3,3,1,0.9998832941055298,0.0013755325926467776,4,3+
337,1,atom,mode1,4,4,1,0.9856947064399719,0.09513988345861435,4,3+
337,39,atom,mode1,3,3,1,0.9999672174453735,0.0004478234623093158,4,3+
337,7,ring_count,mode1,6,6,1,0.9718223214149475,0.16926193237304688,4,3+
337,12,ring_count,mode1,7,7,1,0.999064028263092,0.008195803500711918,4,3+
337,16,ring_count,mode1,3,3,1,0.9985294342041016,0.013227056711912155,4,3+
337,34,ring_count,mode1,8,8,1,0.8978849649429321,0.37597936391830444,4,3+
337,37,ring_count,mode1,5,5,1,0.9999703168869019,0.00038553212652914226,4,3+
337,38,ring_count,mode1,5,5,1,0.5516048073768616,0.8537123203277588,4,3+
337,39,ring_count,mode1,3,3,1,0.9999672174453735,0.0004478234623093158,4,3+
337,7,branch_opener,mode1,6,6,1,0.9718223214149475,0.16926193237304688,4,3+
337,12,branch_opener,mode1,7,7,1,0.999064028263092,0.008195803500711918,4,3+
337,14,branch_opener,mode1,6,6,1,0.9976892471313477,0.019401108846068382,4,3+
337,22,branch_opener,mode1,6,6,1,0.9999634027481079,0.0004890202544629574,4,3+
337,25,branch_opener,mode1,6,6,1,0.999983549118042,0.00022607625578530133,4,3+
337,26,branch_opener,mode1,7,7,1,0.9994956254959106,0.005183722823858261,4,3+
337,28,branch_opener,mode1,7,7,1,0.9999538660049438,0.0006022433517500758,4,3+
337,40,branch_opener,mode1,7,7,1,0.9999880790710449,0.0001785053318599239,4,3+
337,0,atom,mode2,3,3,1,0.999967098236084,0.0004469341365620494,4,3+
337,1,atom,mode2,4,4,1,0.9910451769828796,0.0639154389500618,4,3+
337,39,atom,mode2,3,3,1,0.9999650716781616,0.0004744493053294718,4,3+
337,7,ring_count,mode2,6,6,1,0.9893208742141724,0.07227277755737305,4,3+
337,12,ring_count,mode2,7,7,1,0.9991614818572998,0.007597357500344515,4,3+
337,16,ring_count,mode2,3,3,1,0.9976698756217957,0.01875847950577736,4,3+
337,34,ring_count,mode2,8,8,1,0.803546667098999,0.6052543520927429,4,3+
337,37,ring_count,mode2,5,5,1,0.9998942613601685,0.0012113393750041723,4,3+
337,38,ring_count,mode2,5,5,1,0.49746423959732056,0.9651932716369629,4,3+
337,39,ring_count,mode2,3,3,1,0.999977707862854,0.0003136886516585946,4,3+
337,7,branch_opener,mode2,6,6,1,0.9900779724121094,0.0690944641828537,4,3+
337,12,branch_opener,mode2,7,7,1,0.9990348815917969,0.008566661737859249,4,3+
337,14,branch_opener,mode2,6,6,1,0.9972622394561768,0.022532623261213303,4,3+
337,22,branch_opener,mode2,6,6,1,0.9998929500579834,0.001240657176822424,4,3+
337,25,branch_opener,mode2,6,6,1,0.9999668598175049,0.0004280327120795846,4,3+
337,26,branch_opener,mode2,7,7,1,0.9994151592254639,0.005925462115556002,4,3+
337,28,branch_opener,mode2,7,7,1,0.9998458623886108,0.0017859234940260649,4,3+
337,40,branch_opener,mode2,7,7,1,0.9999852180480957,0.00021601311163976789,4,3+
338,10,atom,mode1,3,3,1,0.8310198783874512,0.6297903656959534,4,3+
338,12,atom,mode1,3,3,1,0.9268688559532166,0.2899060845375061,4,3+
338,29,atom,mode1,3,2,0,0.0032947342842817307,0.03201476112008095,4,3+
338,7,ring_count,mode1,6,6,1,0.9839680194854736,0.08447667956352234,4,3+
338,18,ring_count,mode1,7,7,1,0.947549045085907,0.2083204686641693,4,3+
338,24,ring_count,mode1,10,8,0,0.08424355089664459,0.6800738573074341,4,3+
338,28,ring_count,mode1,5,5,1,0.9998921155929565,0.0013055832823738456,4,3+
338,29,ring_count,mode1,3,2,0,0.0032947342842817307,0.03201476112008095,4,3+
338,7,branch_opener,mode1,6,6,1,0.9839680194854736,0.08447667956352234,4,3+
338,18,branch_opener,mode1,7,7,1,0.947549045085907,0.2083204686641693,4,3+
338,19,branch_opener,mode1,6,6,1,0.999198853969574,0.0068760402500629425,4,3+
338,10,atom,mode2,3,3,1,0.9133417010307312,0.3858892023563385,4,3+
338,12,atom,mode2,3,3,1,0.8950563669204712,0.42381566762924194,4,3+
338,29,atom,mode2,3,2,0,0.0015515558188781142,0.0179641991853714,4,3+
338,7,ring_count,mode2,6,6,1,0.9711940288543701,0.13270919024944305,4,3+
338,18,ring_count,mode2,7,7,1,0.732327401638031,0.6005478501319885,4,3+
338,24,ring_count,mode2,10,8,0,0.007846863009035587,0.8201073408126831,4,3+
338,28,ring_count,mode2,5,5,1,0.9380857944488525,0.2567228376865387,4,3+
338,29,ring_count,mode2,3,2,0,0.006126453634351492,0.0587477907538414,4,3+
338,7,branch_opener,mode2,6,6,1,0.9830439686775208,0.08806602656841278,4,3+
338,18,branch_opener,mode2,7,7,1,0.794479489326477,0.5123212337493896,4,3+
338,19,branch_opener,mode2,6,6,1,0.9977326393127441,0.01727522909641266,4,3+
339,0,atom,mode1,8,2,0,0.04267308488488197,1.059300184249878,0,0
339,1,atom,mode1,22,2,0,0.020183440297842026,0.7086778879165649,0,0
339,2,atom,mode1,10,2,0,0.0009689192520454526,0.12363822013139725,0,0
339,0,atom,mode2,8,10,0,0.019356822595000267,1.033825397491455,0,0
339,1,atom,mode2,22,2,0,0.06609932333230972,1.9358386993408203,0,0
339,2,atom,mode2,10,2,0,0.00685676746070385,0.6340111494064331,0,0
340,23,atom,mode1,3,3,1,0.9998805522918701,0.001379254274070263,4,3+
340,24,atom,mode1,4,4,1,0.9951931238174438,0.03721798211336136,4,3+
340,28,atom,mode1,4,4,1,0.9984435439109802,0.013726986013352871,4,3+
340,12,ring_count,mode1,6,6,1,0.6388360857963562,0.7217395305633545,4,3+
340,15,ring_count,mode1,18,20,0,0.36023128032684326,0.7944789528846741,4,3+
340,30,ring_count,mode1,7,7,1,0.9991173148155212,0.007525564171373844,4,3+
340,34,ring_count,mode1,24,2,0,0.001481421641074121,0.04153076559305191,4,3+
340,8,branch_opener,mode1,6,6,1,0.9997183680534363,0.002732467371970415,4,3+
340,9,branch_opener,mode1,15,15,1,0.927522599697113,0.3482695519924164,4,3+
340,12,branch_opener,mode1,6,6,1,0.6388360857963562,0.7217395305633545,4,3+
340,15,branch_opener,mode1,18,20,0,0.36023128032684326,0.7944789528846741,4,3+
340,18,branch_opener,mode1,6,6,1,0.9934846758842468,0.04170340672135353,4,3+
340,30,branch_opener,mode1,7,7,1,0.9991173148155212,0.007525564171373844,4,3+
340,23,atom,mode2,3,3,1,0.9722932577133179,0.15731869637966156,4,3+
340,24,atom,mode2,4,4,1,0.9430794715881348,0.2592693269252777,4,3+
340,28,atom,mode2,4,4,1,0.9901294112205505,0.06341163069009781,4,3+
340,12,ring_count,mode2,6,6,1,0.3800147473812103,1.346210241317749,4,3+
340,15,ring_count,mode2,18,20,0,0.21531647443771362,0.9442974328994751,4,3+
340,30,ring_count,mode2,7,7,1,0.999421238899231,0.005411393940448761,4,3+
340,34,ring_count,mode2,24,2,0,0.004192138556391001,0.07406602054834366,4,3+
340,8,branch_opener,mode2,6,6,1,0.7952944040298462,0.5735771059989929,4,3+
340,9,branch_opener,mode2,15,4,0,0.1053471714258194,0.6268404722213745,4,3+
340,12,branch_opener,mode2,6,7,0,0.1030893549323082,1.0255070924758911,4,3+
340,15,branch_opener,mode2,18,18,1,0.906813383102417,0.3940398693084717,4,3+
340,18,branch_opener,mode2,6,6,1,0.9450387358665466,0.21981845796108246,4,3+
340,30,branch_opener,mode2,7,7,1,0.9984079003334045,0.012647397816181183,4,3+
341,9,atom,mode1,4,4,1,0.9999611377716064,0.0005052185151726007,0,0
341,35,atom,mode1,3,3,1,0.9999960660934448,6.37145058135502e-05,0,0
341,48,atom,mode1,3,3,1,0.9984157085418701,0.013471215032041073,0,0
341,26,ring_count,mode1,15,15,1,0.7226319909095764,0.6145218014717102,0,0
341,18,branch_opener,mode1,7,7,1,0.9999308586120605,0.0008485726430080831,0,0
341,24,branch_opener,mode1,11,11,1,0.9999963045120239,5.316770329955034e-05,0,0
341,26,branch_opener,mode1,15,15,1,0.7226319909095764,0.6145218014717102,0,0
341,30,branch_opener,mode1,7,7,1,0.9999709129333496,0.0003837444237433374,0,0
341,51,branch_opener,mode1,7,7,1,0.9999637603759766,0.00046736744116060436,0,0
341,9,atom,mode2,4,4,1,0.9999610185623169,0.0005074453074485064,0,0
341,35,atom,mode2,3,3,1,0.9999960660934448,6.421358557417989e-05,0,0
341,48,atom,mode2,3,3,1,0.9984277486801147,0.013376506045460701,0,0
341,26,ring_count,mode2,15,15,1,0.7226319909095764,0.6145218014717102,0,0
341,18,branch_opener,mode2,7,7,1,0.9999294281005859,0.0008606703486293554,0,0
341,24,branch_opener,mode2,11,11,1,0.999994158744812,8.332183642778546e-05,0,0
341,26,branch_opener,mode2,15,15,1,0.572662353515625,0.699146032333374,0,0
341,30,branch_opener,mode2,7,7,1,0.9999667406082153,0.0004363885091152042,0,0
341,51,branch_opener,mode2,7,7,1,0.9999616146087646,0.0004900872590951622,0,0
342,6,atom,mode1,3,3,1,0.9884645342826843,0.06837713718414307,3,3+
342,8,atom,mode1,4,4,1,0.9997642636299133,0.002445979043841362,3,3+
342,26,atom,mode1,4,4,1,0.9996206760406494,0.003537958487868309,3,3+
342,6,ring_count,mode1,3,3,1,0.9884645342826843,0.06837713718414307,3,3+
342,23,ring_count,mode1,18,18,1,0.9987364411354065,0.010839270427823067,3,3+
342,38,ring_count,mode1,5,5,1,0.9999462366104126,0.0006068998482078314,3,3+
342,39,ring_count,mode1,6,12,0,0.3819921016693115,0.9969758987426758,3,3+
342,41,ring_count,mode1,11,11,1,0.509058952331543,0.9925670027732849,3,3+
342,4,branch_opener,mode1,11,11,1,0.9993051290512085,0.006142523605376482,3,3+
342,10,branch_opener,mode1,6,6,1,0.9999876022338867,0.00017135171219706535,3,3+
342,14,branch_opener,mode1,6,6,1,0.9999953508377075,6.644434324698523e-05,3,3+
342,18,branch_opener,mode1,6,6,1,0.9999940395355225,8.934756624512374e-05,3,3+
342,23,branch_opener,mode1,18,18,1,0.9987364411354065,0.010839270427823067,3,3+
342,28,branch_opener,mode1,6,6,1,0.999991774559021,0.0001243372680619359,3,3+
342,33,branch_opener,mode1,6,6,1,0.999994158744812,9.185769158648327e-05,3,3+
342,39,branch_opener,mode1,6,12,0,0.3819921016693115,0.9969758987426758,3,3+
342,41,branch_opener,mode1,11,11,1,0.509058952331543,0.9925670027732849,3,3+
342,6,atom,mode2,3,3,1,0.9887280464172363,0.07094848155975342,3,3+
342,8,atom,mode2,4,4,1,0.9996193647384644,0.00367177021689713,3,3+
342,26,atom,mode2,4,4,1,0.9994307160377502,0.0050443243235349655,3,3+
342,6,ring_count,mode2,3,3,1,0.9677911996841431,0.16506007313728333,3,3+
342,23,ring_count,mode2,18,18,1,0.9994534850120544,0.005172207951545715,3,3+
342,38,ring_count,mode2,5,5,1,0.9998326301574707,0.0016650124453008175,3,3+
342,39,ring_count,mode2,6,12,0,0.22105973958969116,0.8334987163543701,3,3+
342,41,ring_count,mode2,11,2,0,0.2976609170436859,0.7760910987854004,3,3+
342,4,branch_opener,mode2,11,11,1,0.9995810389518738,0.003973237704485655,3,3+
342,10,branch_opener,mode2,6,6,1,0.9999828338623047,0.00022672757040709257,3,3+
342,14,branch_opener,mode2,6,6,1,0.9999984502792358,2.470474282745272e-05,3,3+
342,18,branch_opener,mode2,6,6,1,0.9999881982803345,0.00017046157154254615,3,3+
342,23,branch_opener,mode2,18,18,1,0.9984902143478394,0.0127494428306818,3,3+
342,28,branch_opener,mode2,6,6,1,0.9999880790710449,0.00017532845959067345,3,3+
342,33,branch_opener,mode2,6,6,1,0.9999916553497314,0.000128703992231749,3,3+
342,39,branch_opener,mode2,6,12,0,0.3100873827934265,1.1523433923721313,3,3+
342,41,branch_opener,mode2,11,11,1,0.842719554901123,0.5682083964347839,3,3+
343,25,atom,mode1,17,17,1,0.8801730275154114,0.4303865432739258,2,1-2
343,30,atom,mode1,3,3,1,0.9998351335525513,0.0017589987255632877,2,1-2
343,31,atom,mode1,9,9,1,0.9977772831916809,0.017889469861984253,2,1-2
343,4,ring_count,mode1,3,3,1,0.9885453581809998,0.069618359208107,2,1-2
343,23,ring_count,mode1,7,7,1,0.9999781847000122,0.00028779759304597974,2,1-2
343,27,ring_count,mode1,8,13,0,0.4387165606021881,1.0484602451324463,2,1-2
343,2,branch_opener,mode1,6,6,1,0.8952801823616028,0.33713942766189575,2,1-2
343,7,branch_opener,mode1,7,7,1,0.9999815225601196,0.00025445292703807354,2,1-2
343,13,branch_opener,mode1,6,6,1,0.9998975992202759,0.0011389348655939102,2,1-2
343,14,branch_opener,mode1,20,20,1,0.9845453500747681,0.08186748623847961,2,1-2
343,23,branch_opener,mode1,7,7,1,0.9999781847000122,0.00028779759304597974,2,1-2
343,29,branch_opener,mode1,7,7,1,0.9999790191650391,0.00029398492188192904,2,1-2
343,25,atom,mode2,17,17,1,0.8962650299072266,0.3818628191947937,2,1-2
343,30,atom,mode2,3,3,1,0.9999467134475708,0.0006178688490763307,2,1-2
343,31,atom,mode2,9,9,1,0.9984800219535828,0.012910038232803345,2,1-2
343,4,ring_count,mode2,3,3,1,0.9925576448440552,0.048793207854032516,2,1-2
343,23,ring_count,mode2,7,7,1,0.9999632835388184,0.00046097891754470766,2,1-2
343,27,ring_count,mode2,8,8,1,0.5243496894836426,1.0620896816253662,2,1-2
343,2,branch_opener,mode2,6,6,1,0.7636803388595581,0.5489016771316528,2,1-2
343,7,branch_opener,mode2,7,7,1,0.999971866607666,0.00037918344605714083,2,1-2
343,13,branch_opener,mode2,6,6,1,0.9954326152801514,0.032971665263175964,2,1-2
343,14,branch_opener,mode2,20,20,1,0.9620731472969055,0.18562914431095123,2,1-2
343,23,branch_opener,mode2,7,7,1,0.9999674558639526,0.0004385734209790826,2,1-2
343,29,branch_opener,mode2,7,7,1,0.9999632835388184,0.0004878590698353946,2,1-2
344,10,atom,mode1,8,13,0,0.34994032979011536,0.65082186460495,3,3+
344,14,atom,mode1,4,4,1,0.9999855756759644,0.00019806232012342662,3,3+
344,31,atom,mode1,4,4,1,0.9998461008071899,0.0016500712372362614,3,3+
344,21,ring_count,mode1,15,15,1,0.9999284744262695,0.0008230549865402281,3,3+
344,29,ring_count,mode1,3,3,1,0.9988566637039185,0.011315773241221905,3,3+
344,35,ring_count,mode1,11,11,1,0.9938271641731262,0.04664967954158783,3,3+
344,37,ring_count,mode1,5,5,1,0.9998444318771362,0.0015478422865271568,3,3+
344,38,ring_count,mode1,3,2,0,0.02155185490846634,1.6579875946044922,3,3+
344,2,branch_opener,mode1,6,6,1,0.9999608993530273,0.0005268258391879499,3,3+
344,9,branch_opener,mode1,6,6,1,0.9999840259552002,0.00022185698617249727,3,3+
344,15,branch_opener,mode1,6,6,1,0.9999934434890747,9.943357144948095e-05,3,3+
344,21,branch_opener,mode1,15,15,1,0.9999284744262695,0.0008230549865402281,3,3+
344,27,branch_opener,mode1,6,6,1,0.9999822378158569,0.0002482519194018096,3,3+
344,35,branch_opener,mode1,11,11,1,0.9938271641731262,0.04664967954158783,3,3+
344,10,atom,mode2,8,13,0,0.3468877971172333,0.648354172706604,3,3+
344,14,atom,mode2,4,4,1,0.9999841451644897,0.00022254872601479292,3,3+
344,31,atom,mode2,4,4,1,0.999846339225769,0.0016487966058775783,3,3+
344,21,ring_count,mode2,15,15,1,0.9999146461486816,0.0009557964513078332,3,3+
344,29,ring_count,mode2,3,3,1,0.9993588328361511,0.006855822168290615,3,3+
344,35,ring_count,mode2,11,11,1,0.9944131970405579,0.042670078575611115,3,3+
344,37,ring_count,mode2,5,5,1,0.9541442394256592,0.1966753900051117,3,3+
344,38,ring_count,mode2,3,2,0,0.0005624093464575708,0.3294615149497986,3,3+
344,2,branch_opener,mode2,6,6,1,0.9999393224716187,0.0007845084182918072,3,3+
344,9,branch_opener,mode2,6,6,1,0.9999873638153076,0.00017614252283237875,3,3+
344,15,branch_opener,mode2,6,6,1,0.9999920129776001,0.00011580764839891344,3,3+
344,21,branch_opener,mode2,15,15,1,0.9999362230300903,0.0007459167391061783,3,3+
344,27,branch_opener,mode2,6,6,1,0.9999891519546509,0.00015758388326503336,3,3+
344,35,branch_opener,mode2,11,11,1,0.9980505704879761,0.0169516634196043,3,3+
345,15,atom,mode1,3,3,1,0.9996638298034668,0.0036091916263103485,3,3+
345,24,atom,mode1,10,10,1,0.9997655749320984,0.0025599778164178133,3,3+
345,32,atom,mode1,10,10,1,0.7155579328536987,0.5995436906814575,3,3+
345,13,ring_count,mode1,15,15,1,0.993645429611206,0.047660425305366516,3,3+
345,35,ring_count,mode1,8,8,1,0.9951317310333252,0.032838836312294006,3,3+
345,38,ring_count,mode1,24,24,1,0.9663808345794678,0.18939988315105438,3,3+
345,41,ring_count,mode1,5,5,1,0.9999493360519409,0.0006379440892487764,3,3+
345,42,ring_count,mode1,7,7,1,0.471149206161499,1.1843348741531372,3,3+
345,4,branch_opener,mode1,6,6,1,0.999955415725708,0.0005840319208800793,3,3+
345,11,branch_opener,mode1,11,11,1,0.9998672008514404,0.0015509417280554771,3,3+
345,13,branch_opener,mode1,15,15,1,0.993645429611206,0.047660425305366516,3,3+
345,17,branch_opener,mode1,6,6,1,0.9999440908432007,0.0006906060734763741,3,3+
345,21,branch_opener,mode1,6,6,1,0.9998695850372314,0.0015087153296917677,3,3+
345,26,branch_opener,mode1,7,7,1,0.9999728202819824,0.0003684563562273979,3,3+
345,29,branch_opener,mode1,6,6,1,0.9999806880950928,0.00026776394224725664,3,3+
345,42,branch_opener,mode1,7,7,1,0.471149206161499,1.1843348741531372,3,3+
345,15,atom,mode2,3,3,1,0.9997180104255676,0.0030744806863367558,3,3+
345,24,atom,mode2,10,10,1,0.9997877478599548,0.002341547980904579,3,3+
345,32,atom,mode2,10,10,1,0.730873167514801,0.5843958854675293,3,3+
345,13,ring_count,mode2,15,15,1,0.949106752872467,0.22677089273929596,3,3+
345,35,ring_count,mode2,8,8,1,0.9890116453170776,0.07261055707931519,3,3+
345,38,ring_count,mode2,24,24,1,0.8673487901687622,0.551499605178833,3,3+
345,41,ring_count,mode2,5,5,1,0.9997603297233582,0.0025974088348448277,3,3+
345,42,ring_count,mode2,7,2,0,0.16408996284008026,1.7109789848327637,3,3+
345,4,branch_opener,mode2,6,6,1,0.9999682903289795,0.00042846694122999907,3,3+
345,11,branch_opener,mode2,11,11,1,0.9997984766960144,0.0022607767023146152,3,3+
345,13,branch_opener,mode2,15,15,1,0.9721707701683044,0.16091609001159668,3,3+
345,17,branch_opener,mode2,6,6,1,0.999924898147583,0.0009025095496326685,3,3+
345,21,branch_opener,mode2,6,6,1,0.9999231100082397,0.0009387481841258705,3,3+
345,26,branch_opener,mode2,7,7,1,0.9999762773513794,0.00032439088681712747,3,3+
345,29,branch_opener,mode2,6,6,1,0.9999808073043823,0.0002641000028233975,3,3+
345,42,branch_opener,mode2,7,15,0,0.4146542549133301,1.2441859245300293,3,3+
346,2,atom,mode1,16,16,1,0.7879249453544617,0.579376220703125,2,1-2
346,24,atom,mode1,34,3,0,0.2502341866493225,1.2027231454849243,2,1-2
346,26,atom,mode1,17,17,1,0.9724809527397156,0.14460554718971252,2,1-2
346,5,ring_count,mode1,12,12,1,0.9654680490493774,0.1513911932706833,2,1-2
346,6,ring_count,mode1,10,10,1,0.9963805079460144,0.026265501976013184,2,1-2
346,23,ring_count,mode1,18,18,1,0.992100179195404,0.0544276125729084,2,1-2
346,29,ring_count,mode1,3,3,1,0.9999608993530273,0.0005218948936089873,2,1-2
346,37,ring_count,mode1,5,5,1,0.9976296424865723,0.016945969313383102,2,1-2
346,38,ring_count,mode1,12,12,1,0.9489144682884216,0.2178519368171692,2,1-2
346,39,ring_count,mode1,10,2,0,0.07848108559846878,0.2837998569011688,2,1-2
346,3,branch_opener,mode1,11,11,1,0.999996542930603,5.3750027291243896e-05,2,1-2
346,9,branch_opener,mode1,6,6,1,0.9999347925186157,0.0008502992568537593,2,1-2
346,13,branch_opener,mode1,6,6,1,0.9999958276748657,6.378135731210932e-05,2,1-2
346,17,branch_opener,mode1,6,6,1,0.9999945163726807,8.026816067285836e-05,2,1-2
346,23,branch_opener,mode1,18,18,1,0.992100179195404,0.0544276125729084,2,1-2
346,27,branch_opener,mode1,6,6,1,0.9999860525131226,0.0001842068595578894,2,1-2
346,32,branch_opener,mode1,6,6,1,0.9999988079071045,2.204409975092858e-05,2,1-2
346,2,atom,mode2,16,16,1,0.6840052008628845,0.6601902842521667,2,1-2
346,24,atom,mode2,34,10,0,0.25713029503822327,1.2531423568725586,2,1-2
346,26,atom,mode2,17,17,1,0.9777782559394836,0.11903933435678482,2,1-2
346,5,ring_count,mode2,12,12,1,0.9948933124542236,0.03363260254263878,2,1-2
346,6,ring_count,mode2,10,10,1,0.9975661039352417,0.018619894981384277,2,1-2
346,23,ring_count,mode2,18,18,1,0.9757245182991028,0.1295972317457199,2,1-2
346,29,ring_count,mode2,3,3,1,0.999941349029541,0.0007688541663810611,2,1-2
346,37,ring_count,mode2,5,5,1,0.9988100528717041,0.009278038516640663,2,1-2
346,38,ring_count,mode2,12,12,1,0.9897243976593018,0.06792010366916656,2,1-2
346,39,ring_count,mode2,10,10,1,0.6551983952522278,0.6515399217605591,2,1-2
346,3,branch_opener,mode2,11,11,1,0.9999964237213135,5.51106859347783e-05,2,1-2
346,9,branch_opener,mode2,6,6,1,0.9998985528945923,0.0012393275974318385,2,1-2
346,13,branch_opener,mode2,6,6,1,0.9999921321868896,0.00011511172488098964,2,1-2
346,17,branch_opener,mode2,6,6,1,0.9999840259552002,0.00020985885930713266,2,1-2
346,23,branch_opener,mode2,18,18,1,0.9909693598747253,0.060970306396484375,2,1-2
346,27,branch_opener,mode2,6,6,1,0.9999903440475464,0.00013841844338458031,2,1-2
346,32,branch_opener,mode2,6,6,1,0.9999986886978149,2.2763015294913203e-05,2,1-2
347,14,atom,mode1,3,3,1,0.9998422861099243,0.0017307830275967717,1,1-2
347,17,atom,mode1,3,3,1,0.9998782873153687,0.0013603444676846266,1,1-2
347,21,atom,mode1,4,4,1,0.9998588562011719,0.0016090716235339642,1,1-2
347,23,ring_count,mode1,10,10,1,0.9855153560638428,0.09406393021345139,1,1-2
